Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
47.310539006108,-0.1783810738339132,20.1566052762103,184.303001642868
49.31376893750296,0.01216158565770051,19.94690318222209,184.059478321347
51.40181993080806,0.1335796431706391,19.81922498692111,183.7357362895106
53.57828349213585,-0.02934533409378473,19.99440230945351,183.2592078777215
55.84690319968889,-0.09392662584730151,20.07167380220302,182.9723213728156
58.21158114281891,0.001419249172673239,19.96117980644888,182.4620997447386
60.67638463372965,0.1238714262377404,19.80923704836045,181.2657910869733
63.24555320336761,-0.03577906889823491,19.99786303358933,181.5345451670297
65.92350589353384,0.004404963177436331,19.96069832669066,181.8345389079638
68.71484885775946,0.01574959082289459,19.95010560787393,181.6290370320359
71.62438328401863,0.004940956816226479,19.96488996814291,181.5563950007039
74.65711365290601,-0.2052810680630371,20.18052817277999,180.5710988296496
77.81825634548348,0.008021631142197162,19.96080459642478,181.0982649576634
81.11324861560148,0.005988253391501533,19.96281789491063,180.9274148026211
84.54775794212763,-0.04846806975266987,20.02052313591814,180.2763352622831
88.12769177716899,0.005650980610546818,19.96236382286877,180.5138149003676
91.85920770705485,0.006205984987037848,19.96376200976826,180.3947216634971
95.7487240435575,-0.0490414765258395,20.04715668668857,180.6873135342975
99.80293086356798,0.03204869129618323,19.92103482056952,179.8105074350577
104.0288015162155,0.007758893745928959,19.95296362287884,179.3798572419228
108.4336046172227,0.004723858686707652,19.96657304318021,179.7227616506948
113.0249165511288,0.03763354327042642,19.93272976434878,179.4507838240875
117.8106345028818,0.006284240313077296,19.96791485866347,179.5108182943255
122.7989900412184,-0.03659340023199321,20.01081274889237,179.2391847949669
127.9985632771921,0.004735130235630787,19.96246159959285,178.9978144238518
133.418297622204,0.1395207525847247,19.79850391136332,178.0826795535235
139.067515170921,-0.05199770612652151,20.03140523410845,178.6685658773762
144.9559327355391,-0.01017326625345879,19.97298876155833,178.3050469805708
151.0936785589724,0.002788651314215738,19.9648223302477,178.2677580236072
157.4913097357136,0.005551010499563854,19.96260131286185,178.0963238755112
164.1598303703327,-0.004429697446423985,19.96138291429403,177.6795570145967
171.110710504844,-0.009952627052541003,19.97731320962091,177.6140982505272
178.3559058474993,0.02130679096740164,19.93936026290428,177.4960694264602
185.9078783369409,-0.01309739108393193,19.96245631183507,177.0110542834863
193.779617577084,0.005502021488791243,19.95745564711259,177.0692519755764
201.9846631795993,0.006501192692830965,19.95488401923213,176.8756621617985
210.5371280524234,0.01285402943330265,19.95339521074556,176.725230769017
219.4517226743554,0.01361003045631876,19.94675338728795,176.4619289534523
228.7437803974921,0.006320912006912609,19.94958479803935,176.2070733235961
238.429283821022,-0.0349578319292955,19.98736155067998,175.7984329740718
248.5248922817432,0.005790841824646873,19.94645987121504,175.7090047093793
259.0479705085888,0.000568388631853229,19.94589137807471,175.4505654862934
270.0166184904463,0.006580108881973608,19.9399559653013,175.1949183101531
281.4497026086445,-0.004838762546148619,19.94830148654705,174.9198524075848
293.3668880876573,0.01389914189917976,19.93489276125732,174.7955990433126
305.7886728198397,0.005747399814740691,19.92897848807455,174.3765724296954
318.7364226223767,0.009191762708493112,19.92439545697616,174.08043152224
332.2324079870854,-0.006509461294936019,19.93674366915171,173.8367633942758
346.2998423862844,-0.000250005062468958,19.91728654685021,173.4327048802922
360.9629222006153,-0.00202045509012053,19.91254322711631,173.0757551420243
376.2468683374946,0.0006730850435059084,19.90133663635684,172.7763575417898
392.1779696117792,0.003499494907717277,19.89925165546819,172.4393484065429
408.7836279632642,-0.003464221295269644,19.88286043284668,171.9712087671447
426.092405588785,0.006371509474734079,19.87948587265091,171.7066988146777
444.1340740699951,0.006924746237111402,19.87172833839949,171.3237878050655
462.9396655813189,0.001922743878462975,19.8671761815651,170.9299498325194
482.5415262661605,0.003574681181923529,19.85375724122456,170.5121926746705
502.9733718731742,0.006997045006337157,19.84289487618927,170.0694692031796
524.2703457482961,-0.0005000381624941733,19.83288732262767,169.6163200646734
546.4690792822811,0.005860896952684462,19.81805482769485,169.1878424534641
569.6077549177204,0.00736641407889841,19.80380770336092,168.69883826941
593.7261718239107,0.005692852708534916,19.78754679024937,168.1761445371517
618.865814352538,0.00644624372695961,19.77131980886027,167.6789702041512
645.0699233919233,0.01438406129574876,19.75087432514301,167.1578103974774
672.3835707425603,0.007032338994621294,19.73556929366811,166.6042674829022
700.8537366418719,0.006307506562433439,19.7137772107934,166.0051782726311
730.5293905715338,0.01011613159989837,19.68882819527532,165.4429699439772
761.4615754863519,0.004248848425955049,19.66596532980542,164.8188244569219
793.7034956095727,-0.002334305744098041,19.6401733040663,164.1599940014841
827.3106079456353,0.00650494354270229,19.61118992482622,163.5206881800044
862.340717667769,0.006354528644117253,19.5778702202627,162.8225649877957
898.8540775445124,-0.0003376204412753827,19.55064016463166,162.1334095906871
936.9134915761545,0.006856403157658996,19.51281487096885,161.4108878951584
976.5844230193757,0.005553672205874529,19.4707584917697,160.6800524505766
1017.93510698588,0.003239323175761499,19.43200299988477,159.8918043057439
1061.036667808694,0.007805515212745789,19.38565670740171,159.099416295806
1105.963241378012,0.005335617441862438,19.33752845736073,158.2838737867447
1152.792102656998,0.01117053196542244,19.28583500870612,157.420073570508
1201.603798596884,0.0134957200661858,19.22838628811022,156.5510460913783
1252.482286679982,0.002797934677650808,19.16978774783749,155.65725175507
1305.515079328899,0.004676657797898915,19.10281198634635,154.7691877521085
1360.79339443035,0.005750176614697541,19.03916510339618,153.8146915731947
1418.412312232482,0.003210276933885234,18.96561906920249,152.8500541973957
1478.470938885552,0.00175960584552187,18.89119706694292,151.8531283478456
1541.072576907279,0.006364460696218593,18.80551461189443,150.8331316214558
1606.324902866071,0.005695669306716227,18.71700559164208,149.7977109885844
1674.340152587725,0.01128349218106306,18.6195820653479,148.7684509535671
1745.235314204193,0.0119355213968884,18.51948526995296,147.6645518539366
1819.132329376437,0.01152719607948509,18.41611132169854,146.5983636465536
1896.1583030375,0.009703860180837496,18.30274338202776,145.4785906023794
1976.445722016546,0.006316469917551326,18.18681839329083,144.3510987225776
2060.132682919908,0.005170993464731626,18.05846485701094,143.222121643622
2147.363129661119,0.01041350845109755,17.92184626852005,142.0618267283173
2238.287101048463,0.01176233326596856,17.78562676965315,140.8966619104715
2333.060988855929,0.01252647094909434,17.63642104002724,139.7425417204044
2431.84780682143,0.008115400055112229,17.48695344471037,138.539525067093
2534.817471035001,0.006258140834317961,17.32283305601663,137.3399620082095
2642.147092199215,0.008006985168859409,17.15443069876613,136.1612501208547
2754.021280264551,-8.448369245806013e-05,16.97792806611468,134.9714793197062
2870.632461963674,0.01063644152915618,16.79524970453747,133.7654905782722
2992.181211790798,0.0143972976372507,16.60050088044823,132.5624268105448
3118.876596995418,0.004521604621308956,16.40496520511903,131.3868747617467
3250.93653718384,0.01551022248149562,16.19930173946002,130.1709542542505
3388.588179146987,0.007787305475367884,15.98837128762081,129.0265362930088
3532.068287559242,0.01719773307633541,15.76527464745941,127.8367193750742
3681.623652220301,0.01085996249454852,15.53628349579666,126.6851969099241
3837.511512540543,0.01202018376945454,15.30108628809261,125.540942111566
4000,0.01663507561017986,15.06528700555166,124.4041072311722
